YoutubeLink,Comment
https://www.youtube.com/watch?v=OFu8T7NdzGI,Russia ab budha sher ho chuka hai.
https://www.youtube.com/watch?v=OFu8T7NdzGI,Amrica ab india ko engine technology bhi de raha 80%
https://www.youtube.com/watch?v=OFu8T7NdzGI,"The US is a very important country being a technology leader. India has over $ 100 billion p.y  in software exports to the US and also has major inward remittances, employment to millions of Indians in good position. Indians have average $ 150000 income p.a the highest in the world in the US. So India is a natural ally of the US but wont give up Russia as it&#39;s a decade old friend. India will look after it&#39;s interest first and last."
https://www.youtube.com/watch?v=OFu8T7NdzGI,Plz dekhlo email yaar
https://www.youtube.com/watch?v=OFu8T7NdzGI,Vishv Guru
https://www.youtube.com/watch?v=OFu8T7NdzGI,"Paxtani&#39;s always think USA will use India. EVERY COUNTRY WORKS ONLY ON THEIR INTERESTS, SAME WITH INDIA. India is going to get transfer of technology of high end technologies. Reports also say that India is going to get Tejas engine transfer of tech from USA. USA has the best technology in the world. India will benefit from that. Companies from the USA like Microsoft, Google, Apple all famous all over the world. Tell me one Chinese company which is famous all over the world. USA has soft power. India would benefit from that. Paxtan elite class properties are in the west, not in China😂. Which mobiles are you both using??, Chinese or American??. So, your data is with America. Your government agencies use software of USA (Microsoft or macOS) in their computers. Clearly, USA is everywhere. China has not yet reached that level. There is a huge negative impression on China all over the world. So, India would partner wherever it gets benefit."
https://www.youtube.com/watch?v=OFu8T7NdzGI,Answer is c
https://www.youtube.com/watch?v=OFu8T7NdzGI,Talented Indians ko recognization inhi saalo meh kyo mili? Influential diaspora toh Congress time par bhi tha.
https://www.youtube.com/watch?v=OFu8T7NdzGI,"Hi how are you&#39;ll, as far as I see the history of America they are never good friends or good to anyone as per you&#39;ll know how American has been with you&#39;ll and it&#39;s very clear and clean that history of America is they are still with a white thoughts and British blood flow and they just want to be the world leader and have their $ on top BUT in coming time they will not have their $ top anymore and as per INDIA has always kept America 7hand&#39;s 7leg&#39;s away just do clean business that&#39;s it and INDIA has learned a lot and are being though every day which is very good to know then forget and be ready."
https://www.youtube.com/watch?v=OFu8T7NdzGI,Islam insan ko saitan bana deta hai islam insan ko jahil bana deta hai
https://www.youtube.com/watch?v=OFu8T7NdzGI,"Madam,<br>I certainly agree with your views about USA. Good vlog,congratulations."
https://www.youtube.com/watch?v=OFu8T7NdzGI,U don&#39;t need an Enemy when You have a Friend like USA
https://www.youtube.com/watch?v=OFu8T7NdzGI,Prashant Dhawan Sir is OP🤘
https://www.youtube.com/watch?v=OFu8T7NdzGI,"Very detailed and perfectly analysed by both of You.<br>Good Video...🇮🇳<br>One more thing, It&#39;s Correct, that USA is Neither a Permanent Freind, Nor a Permanent Rival,  It can ditch any country, any time. Well India is quite Smart enough, and can manage the things, if this type of situation arises.<br>Once again, Nice Reaction ❤️<br>Jai Hind 🇮🇳.<br><br>."
https://www.youtube.com/watch?v=VQLMa5ZRdbo,Suno suno o duniya balo modi bhagao desh bachalo
https://www.youtube.com/watch?v=VQLMa5ZRdbo,जय भारत 🇮🇳🚩💝🌹🙏🏻👏🏻👏🏻
https://www.youtube.com/watch?v=VQLMa5ZRdbo,हिंदू भाइयो..........तुम्हें कसम है मोदी जी को जीने मत दो.... कुछ तो समझ रखो...  किसी की बातों में मत आओ... नरेंद्र मोदी जैसा प्रधानमंत्री ना आज तक आया है... और ना ही दोबारा कभी आएगा.......  वरना वह दिन दूर नहीं.. ओवैसी या विपक्ष का कोई भी नेता  प्रधानमंत्री बन गया ..... तो सभी हिंदू मस्जिद में जाकर फिर नमाज  पढ़ना........
https://www.youtube.com/watch?v=VQLMa5ZRdbo,😅😂😂
https://www.youtube.com/watch?v=VQLMa5ZRdbo,Bhai agar modi ki jagah mai hota to sharm k mare vahan se bhag jata<br>Itna cringe koi kaise bardash kar leta h 😂
https://www.youtube.com/watch?v=VQLMa5ZRdbo,Adani agent and an Enemy of India
https://www.youtube.com/watch?v=VQLMa5ZRdbo,Adani Agent 😂😂😂
https://www.youtube.com/watch?v=VQLMa5ZRdbo,Modi ji ka bharat kab se ho gaya
https://www.youtube.com/watch?v=VQLMa5ZRdbo,Jai Hind 🙏 Modi Modi❤❤❤❤❤❤❤❤❤❤❤
https://www.youtube.com/watch?v=VQLMa5ZRdbo,Good एकता और मोहब्बत
https://www.youtube.com/watch?v=VQLMa5ZRdbo,♥️♥️♥️♥️
https://www.youtube.com/watch?v=VQLMa5ZRdbo,❤
https://www.youtube.com/watch?v=VQLMa5ZRdbo,😂😂🤣🤣😂😂
https://www.youtube.com/watch?v=VQLMa5ZRdbo,Wah chamcho wah tum log desh k wo sakal ho jo dalali me had paar kar gaye ho
https://www.youtube.com/watch?v=VQLMa5ZRdbo,❤❤❤❤ best pm in india history
https://www.youtube.com/watch?v=VQLMa5ZRdbo,मोदी जी वो वाली वीडियो नहीं डाली जब एक युवक ने 20-20 घण्टे काम करने का गुरुमंत्र पूछा था😜😅
https://www.youtube.com/watch?v=VQLMa5ZRdbo,"Why did these people leave India, which is so great under great Modiji."
https://www.youtube.com/watch?v=VQLMa5ZRdbo,modi ji🙏
https://www.youtube.com/watch?v=VQLMa5ZRdbo,only for pm modi g
https://www.youtube.com/watch?v=VQLMa5ZRdbo,Great PM forever
https://www.youtube.com/watch?v=SAqqkRl33Fc,"Please consider supporting our work financially: <a href=""https://www.paypal.me/indiaindetails"">https://www.paypal.me/indiaindetails</a> | PayTm, GooglePay, and UPI: satya45@icici | Monthly basis: <a href=""https://www.patreon.com/indiaindetails"">https://www.patreon.com/indiaindetails</a><br>Email: indiaindetails@<a href=""http://gmail.com/"">gmail.com</a>"
https://www.youtube.com/watch?v=SAqqkRl33Fc,i want to go to india
https://www.youtube.com/watch?v=SAqqkRl33Fc,"This is NEW INDIA 🇮🇳,<br><br>jhukega nahi sala."
https://www.youtube.com/watch?v=SAqqkRl33Fc,US is treating India PM like a king because they are worried about BRICS. India is simply playing both ways The West and BICS and they will not succeed. One cannot sit on the fence for long
https://www.youtube.com/watch?v=SAqqkRl33Fc,"Amazing...Indeed she is right..What a time to be an Indian,What a time to be in India❤"
https://www.youtube.com/watch?v=SAqqkRl33Fc,Calcultar🙏 new DelHi 🔁 Pakistan
https://www.youtube.com/watch?v=SAqqkRl33Fc,Bravo 🎉❤ go India. You can do it.
https://www.youtube.com/watch?v=SAqqkRl33Fc,Hi how are you bro
https://www.youtube.com/watch?v=SAqqkRl33Fc,Just  we respect  both  sides.
https://www.youtube.com/watch?v=SAqqkRl33Fc,The west need India to be Asian power pivot it can use to against China and Russia. Not that  it want another powerful Asian country that is not a vassal state. India will be given limited options and would never be allowed to be so economically successful for it  to able to decide anything on its own.
https://www.youtube.com/watch?v=SAqqkRl33Fc,"Americans, such as myself, want good relations with India because it has the potential to be Asia’s next economic superpower and stabilizer. <br><br>On a personal note, I like India for its culture, bright colors and Shakti."
https://www.youtube.com/watch?v=SAqqkRl33Fc,No idea what these admirers are talking behind him😊
https://www.youtube.com/watch?v=SAqqkRl33Fc,"Under the Banner of Communism;<br>China Capitalized using their Human resource; copied; added  value;<br>Researched.<br>.Now they are taking over the world.<br>but  The  sleeping ELEPHANT has  woken up..<br>A.I.=<br>America +India=  ABSOLUTE THUNDER.<br> Will shake the world together.<br>But India and Indians have to work hard ; seriously,<br>skilled<br>TALENTED.. BEST QULAITY..<br> Best products.<br><br>AL HIGH TECH.<br>And leave the world 50 years  behind.<br>This is Indias Future.<br> 1......5+ .35= 1.85<br>7.8-1.8= 6<br>worlds population<br>  India and America ; with best Production can walk over  china."
https://www.youtube.com/watch?v=SAqqkRl33Fc,There could be neo colonial agenda
https://www.youtube.com/watch?v=SAqqkRl33Fc,Took America years to realise that India has things to offer whereas Pakistan has nothing to offer except beg
https://www.youtube.com/watch?v=SAqqkRl33Fc,Amazing Grace
https://www.youtube.com/watch?v=SAqqkRl33Fc,Awesome  Righteousness God Bless You All 🙏😊❤
https://www.youtube.com/watch?v=SAqqkRl33Fc,🙋🏻 really appreciate and love your videos 🤘🏻
https://www.youtube.com/watch?v=SAqqkRl33Fc,"Look at us Indians ... so happy that big daddy America is giving us some importance! (and yes, this is a sarcastic remark about how Indians are jubilant about  this visit, while in America, there is hardly any media coverage of Modi&#39;s visit)."
https://www.youtube.com/watch?v=SAqqkRl33Fc,❤️👍
https://www.youtube.com/watch?v=SAqqkRl33Fc,"There is so much hate based on religion - we Hindus are the new Jews<br>Jews have been hated for so long &amp; continues to this day &amp; the Christian/Islamic media that dominates the world continue to push this narrative that religion has nothing to do with preaching this hate - trying to fob off all the blame onto Hitler and his Nazis!<br>&quot;Hitler was born 2,000 years ago, formed the Nazi party and has been preaching hate all these years! ALL Islamic countries are full of Nazis!&quot;<br>Amazingly they get away with it because few Intellectuals or Atheists question this &amp; sadly, we Hindus remain stuck with a 2nd class mentality that refuses to speak up!<br>They are coming for us now - screaming discrimination whenever a minority cries <br>.<br>First of all - there is no Country in the world where minorities don&#39;t feel disrespected<br>Here in the US blacks, Asians even white Asians like the Chinese and Korean experience discrimination<br>And of course where Muslims are the majority, they turn their country into an Islamic one - openly pushing hate &amp; discrimination<br>Here in the state of Utah, they are pushing Bibles in Class rooms<br>Christians are pushing abortion laws using their religion as a guide<br>But somehow Hindus must bend over backwards to please their minorities!<br>Minority appeasement has been going on ever since independence!<br>Hindus need to speak up otherwise we will find ourselves as the New Jews, I think we already are"
https://www.youtube.com/watch?v=AHW88EuJkW0,"Ask Jai shankar..😂 he chop onions, the onions cry...."
https://www.youtube.com/watch?v=AHW88EuJkW0,Pakistan needs to start focusing on their own country before talking about others
https://www.youtube.com/watch?v=AHW88EuJkW0,Can we stop being a 2 sider and helping both? Maybe we should stick with Pakistan but maybe India instead but they huddy with Russia
https://www.youtube.com/watch?v=AHW88EuJkW0,"Thanks very much for this movie, yo! I deeply appreciate it! Much love always!"
https://www.youtube.com/watch?v=AHW88EuJkW0,Pakistan😂😂😂 love my india 🇮🇳 ❤️
https://www.youtube.com/watch?v=AHW88EuJkW0,Dear friends<br>   India is give respect and inviting every friend and foes  for big big meetings and seminars like G 20 but India neaver respected neither invited Israel to join them while Israel has always stood and supported India all the ways possible in arms and amunations in Agriculture in cleaning of the rivers in Pharmesuticles in wars etc not only that the citizens of Israel always supported India full heartedly even when the prime minister of India visited Israel.But when Israellie Prime minister Mr Benjamin Nataniahu visited India all the soo called Bhaijan and khans protested against Israel Rallies were removed on the streets and the Govt did nouthing why ...
https://www.youtube.com/watch?v=AHW88EuJkW0,BHIKHARIS of BEGGERISTAN has no choice 😂
https://www.youtube.com/watch?v=AHW88EuJkW0,As a friend Pakistan destroyed US foreign policy more than any other country. Pakistan received 33 billions to fight terrorists like Taliban which is their own creation. Pakistan sold nuclear technology to north Korea Libya Iran. Pakistan helped China for BRI CPEC against US and more
https://www.youtube.com/watch?v=AHW88EuJkW0,"What kind of a response is this, why there should be such a statement that Modi’s’ visit to US  should not a cost Pakistan. Indias relation to USA is bilateral matter between the two nations, where does Pakistan comes into it , what a nonsense and  absorbed statement from Pakistani leader, which shows their intellect."
https://www.youtube.com/watch?v=AHW88EuJkW0,Basically pak is saying if pushed into a corner then harsh reactions. Means war. What more terror they wanna show. They can&#39;t get money as ther debt is sky high
https://www.youtube.com/watch?v=AHW88EuJkW0,"Pakistan is failed state ,no  country wants friends with pakistan"
https://www.youtube.com/watch?v=AHW88EuJkW0,"The Banana Republic of PAKISTAN is  the home of Bin Laden, he lived in Abbottobad where he got his 72 Hoors, he didn&#39;t have to go to LAWHORE  for them"
https://www.youtube.com/watch?v=AHW88EuJkW0,"Kawaja who wants y our banana Repblic of Pakistan no one, not even your 72 Lawhore hoors. In fact , no one in their right mind would want a terrorist Banana Republic .  Kawaja Terror is the BIGGEST industry in BRP and no one wants even to go near it."
https://www.youtube.com/watch?v=AHW88EuJkW0,"i have deep Sympathy for you. mr BARAK OBAMA.. as a black how you survived in amarica.. i am Concerned about you, as a black anything can be happen with u.. by ur own people.  🇮🇳🇮🇳"
https://www.youtube.com/watch?v=AHW88EuJkW0,Beggars have no say.....😅😂❤
https://www.youtube.com/watch?v=AHW88EuJkW0,Mr Modi 🇮🇳🇮🇳🇮🇳 is dinamic world leader 🇮🇳🇮🇳🇮🇳....
https://www.youtube.com/watch?v=AHW88EuJkW0,"As a respected post like a minister of a country, I think these statements of Pak minister are very stupid! Don&#39;t worry, keep chanting abt Kashmir more 🤭"
https://www.youtube.com/watch?v=AHW88EuJkW0,Gand fati hai darji chaiye😂😂😂
https://www.youtube.com/watch?v=AHW88EuJkW0,I agree with u
https://www.youtube.com/watch?v=AHW88EuJkW0,Modi should be asked why he is not doing anything when People of Manipur are suffering…. What kind of prime minister is he? 🤷‍♀️
https://www.youtube.com/watch?v=RE-Ts-pZEJE,"register now <a href=""https://bit.ly/468O19D"">https://bit.ly/468O19D</a><br>claim 100% Bonus now"
https://www.youtube.com/watch?v=RE-Ts-pZEJE,u
https://www.youtube.com/watch?v=RE-Ts-pZEJE,Pak exports territoriest.
https://www.youtube.com/watch?v=RE-Ts-pZEJE,🥀गीता से ज्ञान मिला रामायण से राम भाग्य से हिंदू धर्म मिला❤️ और किस्मत से हिंदुस्तान मिला 💞 हिंदुस्तान जिंताबाद 🇮🇳🙌✌️
https://www.youtube.com/watch?v=RE-Ts-pZEJE,Please add subtitles
https://www.youtube.com/watch?v=RE-Ts-pZEJE,I am proud to be an Indian.  Dr.  A P J Kalam sahab is proud of India.  Uncountable salute to him.
https://www.youtube.com/watch?v=RE-Ts-pZEJE,"you are great bro ,you are giving true news to pakistani public"
https://www.youtube.com/watch?v=RE-Ts-pZEJE,Good job Sohaib Bhai
https://www.youtube.com/watch?v=RE-Ts-pZEJE,"Tumarh Armiy&quot; aaj takk  kiya karahahyei, yehi na&#39;? &gt; main retired karanne she phaiyle aapneke liye moti dhana* toe kuchh aanta loon, Desh chahyei vaada main jaiye, main toe Bidesh* main aapni family ke saath rahalunga! Yehi kaam woe toe 70 saalshe yeishe haraa Generals karte aarahyei hyein?"
https://www.youtube.com/watch?v=RE-Ts-pZEJE,Love ❤️ you ❤️ 💓 💗 💕 💛 ♥️ ❤️ 💓 💗 💕 💛 ♥️ ❤️ 💓 💗 💕 💛 ♥️
https://www.youtube.com/watch?v=RE-Ts-pZEJE,Very nice 👌 ❤❤
https://www.youtube.com/watch?v=RE-Ts-pZEJE,❤ CULTURAL 🆔 OF<br>ISOLATED 😱 LEFTOVERS GAJBAHIND 🎯 FAITH<br>OVER ALLHA .
https://www.youtube.com/watch?v=RE-Ts-pZEJE,DISTRICT&#39;FUL NATIONAL 🆔 ICONIC <br>ISLAM .
https://www.youtube.com/watch?v=RE-Ts-pZEJE,Have a word with Mr. Rishi sunak. 😊
https://www.youtube.com/watch?v=RE-Ts-pZEJE,इन्सानियतके रास्तेसे भटकी हुई पाकिस्तानी कौम.
https://www.youtube.com/watch?v=RE-Ts-pZEJE,APJ Abdul Kalam prime minister nahin the bore rashtra pita thi
https://www.youtube.com/watch?v=RE-Ts-pZEJE,Pakistan mai bhi upi chalta hai kya 😂
https://www.youtube.com/watch?v=RE-Ts-pZEJE,"Bhai duniya ki sabse gandi Kom pata kon ha musalman sorry bura mat manana,"
https://www.youtube.com/watch?v=RE-Ts-pZEJE,बदला पाक hidu ka hoga or ye hokar रहेगा भाई ये जरूर मीडिया ma batana
https://www.youtube.com/watch?v=RE-Ts-pZEJE,क्युकी हिंदू भारत ma jag gaya ha
https://www.youtube.com/watch?v=RE-Ts-pZEJE,Bhai Pak khatam hone wala ha pata Jo dron la rahe wo pak ka liye ha  or jab pak khatam ho jayega to Bharat ka mulle train ma baith kar pak bhej diye jayene bhi
https://www.youtube.com/watch?v=tJsdxy7WFqU,"<a href=""https://www.youtube.com/watch?v=tJsdxy7WFqU&amp;t=1m20s"">1:20</a> Nehru koe itna bada freedom fighters nahi tha, Gandhi to gand+ee tha voh apni poti ke saath nanga sotta tha poti ko bhi nanga kar leta tha."
https://www.youtube.com/watch?v=tJsdxy7WFqU,Bhagat Singh ka Janm Gaon Langa lion Pur Jo Pakistan mein main hai jo Hamare sabse Bade Azadi ke Mahan Veer Hain
https://www.youtube.com/watch?v=tJsdxy7WFqU,Bhagat Singh Hamari Sabse sabse Bade
https://www.youtube.com/watch?v=tJsdxy7WFqU,Abidbhai♥️👌🌹
https://www.youtube.com/watch?v=tJsdxy7WFqU,Thank brother you’re understanding the situation
https://www.youtube.com/watch?v=tJsdxy7WFqU,O bhai tumney angrezon se aazadi nahin li tum to Bharat se alag huey ho.
https://www.youtube.com/watch?v=tJsdxy7WFqU,Dandi march kiya mahatma ghandhi ne
https://www.youtube.com/watch?v=tJsdxy7WFqU,"Pakistanis need to understand that Jinnah is cause of their issues, he was highly educated but short visioned person. Please read and hear others."
https://www.youtube.com/watch?v=tJsdxy7WFqU,I love my India Jay shree Ram ❤
https://www.youtube.com/watch?v=tJsdxy7WFqU,Asslamu alaykum soaib Bhai ap jyse insan pakistan m  ap ko India m hona chahiye tha hm log apni ajadi se jite hn
https://www.youtube.com/watch?v=tJsdxy7WFqU,ये पहेले दो बंदे कि नोलेज और चोंच को सलाम है ऐसे लोगों की जरुरत है पाकिस्तान को और जहा तक बात हिस्ट्री की बात देखे तो सरदार वल्लभ भाई पटेल को  कयु भुल जाये ऐकबार ईस कि हिस्ट्री देखो इसकी वजह से सब सुबा ऐक हुआ है इसकी कुर्बानी को कयु भुल जाते हो
https://www.youtube.com/watch?v=tJsdxy7WFqU,Shoaib bai azaadi ni eh bolo alag hoye ho tusi
https://www.youtube.com/watch?v=tJsdxy7WFqU,ओ भाईसाब लगता है भाई ने रामायण भी पढ़ी है 😮😮😮
https://www.youtube.com/watch?v=tJsdxy7WFqU,Pakistan mai kahawat hai Ghar ka bhedi lanka dhhaye
https://www.youtube.com/watch?v=tJsdxy7WFqU,Love u bro insaniyat pehle from india
https://www.youtube.com/watch?v=tJsdxy7WFqU,q bar bar purana video dikhata hai bhai
https://www.youtube.com/watch?v=tJsdxy7WFqU,2040 me to Shaayd .tumko .jhadu maarne K liye na Rakh paaye
https://www.youtube.com/watch?v=tJsdxy7WFqU,AAP younger&#39;s ho Pakistan K .yaa kuch aur ho
https://www.youtube.com/watch?v=tJsdxy7WFqU,Aaj Hindustan.chaina ho . America ho . Russia ko nhi chodd skte hum
https://www.youtube.com/watch?v=tJsdxy7WFqU,Zina ka btao yaar .😂.Jo tumko jhook gyaa
https://www.youtube.com/watch?v=0WMYM1MmNLo,Chutlims andhnamazi crying 😭😂
https://www.youtube.com/watch?v=0WMYM1MmNLo,Modi ji be like:- jalwa hai hamara..
https://www.youtube.com/watch?v=0WMYM1MmNLo,mere bihar ki janta se hath jod k nivedan hai jaat k upar uth k vote kare 😢
https://www.youtube.com/watch?v=0WMYM1MmNLo,Modi ji be like : jalwa hai humara 😂
https://www.youtube.com/watch?v=0WMYM1MmNLo,❤❤❤❤❤
https://www.youtube.com/watch?v=0WMYM1MmNLo,Jitne pade kilhe indian jo austrailia me hai wo sab andhbhakt hai
https://www.youtube.com/watch?v=0WMYM1MmNLo,💞💐🙏🙏Jay Hind Jay ho modiji 🙏🙏💐💞💞
https://www.youtube.com/watch?v=0WMYM1MmNLo,I love the Australian accent
https://www.youtube.com/watch?v=0WMYM1MmNLo,koi koi modi ko hatana sahte he par imagine koro agar rahul gandhi pm bon gye toh baki desh kya hamare saath atche hoke rhenge ?
https://www.youtube.com/watch?v=0WMYM1MmNLo,Love to narendra modi from my side from Australia
https://www.youtube.com/watch?v=0WMYM1MmNLo,Lol😅
https://www.youtube.com/watch?v=0WMYM1MmNLo,Chamcha be like modi ne kitna Paisa Diya
https://www.youtube.com/watch?v=0WMYM1MmNLo,Wait for yogi ji 👑
https://www.youtube.com/watch?v=0WMYM1MmNLo,ABHI LIBERANDUS ALABANESE KO BHI ANDHBHAKT KAHENGE!!!😂😂😂<br>BURNOL CHAHIYE IN LOGO KO.
https://www.youtube.com/watch?v=0WMYM1MmNLo,Om Shanti...❤❤❤
https://www.youtube.com/watch?v=0WMYM1MmNLo,"Satan delegates high-ranking members of the hierarchy of evil spirits to control nations, regions, cities, tribes, people groups, neighborhoods and other significant social networks of human beings throughout the world. Their major assignment is to prevent God from being glorified in their territory, which they do through directing the activity of lower-ranking demons"
https://www.youtube.com/watch?v=0WMYM1MmNLo,❤❤❤❤❤
https://www.youtube.com/watch?v=0WMYM1MmNLo,😂
https://www.youtube.com/watch?v=0WMYM1MmNLo,Boss
https://www.youtube.com/watch?v=0WMYM1MmNLo,Modi is the Boss 🙏
https://www.youtube.com/watch?v=ts2ecngSnrU,Ye nuked p q khda h bidi pira h kya
https://www.youtube.com/watch?v=ts2ecngSnrU,Jai. Bjp. Modi
https://www.youtube.com/watch?v=ts2ecngSnrU,Gandhi- Modern Era Gandhi Jaishakar❤<br>Ajit Doval -Modern era Netaji❤<br>Modiji...--❤❤---???<br>....Just a Thought
https://www.youtube.com/watch?v=ts2ecngSnrU,Aegi to BJP hi. 🎉
https://www.youtube.com/watch?v=ts2ecngSnrU,Ye report gir hi gaya tha upar😂
https://www.youtube.com/watch?v=ts2ecngSnrU,Visit the Indian state first. Where it is important. Like manipur
https://www.youtube.com/watch?v=ts2ecngSnrU,Gand to fat gai modi ki joint address me. 2 saval nahi le paya
https://www.youtube.com/watch?v=ts2ecngSnrU,This educated man can be fooled by a half literate man
https://www.youtube.com/watch?v=ts2ecngSnrU,BJP is necessary for Indian development and India Security.
https://www.youtube.com/watch?v=ts2ecngSnrU,Shitan tho shaitan ko invite karta hai 😂😂
https://www.youtube.com/watch?v=ts2ecngSnrU,Abhe woh position ko hai Modi ko nahi... Modi is gone
https://www.youtube.com/watch?v=ts2ecngSnrU,BOTH ARE BIG SHAMELSS LIERS
https://www.youtube.com/watch?v=ts2ecngSnrU,gappio
https://www.youtube.com/watch?v=ts2ecngSnrU,Paan thuk k baat kar bhai
https://www.youtube.com/watch?v=ts2ecngSnrU,Give  winning Award to him.<br>For winning the heart&#39;s of Manipur people 😂
https://www.youtube.com/watch?v=ts2ecngSnrU,If BJP looses &amp; opposition wins  then atleast i will leave India 😭😭😭😭
https://www.youtube.com/watch?v=ts2ecngSnrU,Sab peheli bar berojgari ka haal pehi bar sab pehli baar
https://www.youtube.com/watch?v=ts2ecngSnrU,Happy to hear that this type of educated minister in our parliament now this period.. great sir Jai Sankar
https://www.youtube.com/watch?v=ts2ecngSnrU,Great sir.  M Shiva Prasad IPS <br>You also deserve the credit
https://www.youtube.com/watch?v=ts2ecngSnrU,Sir I respect you..(s Jaishankar)<br>But our honorable PM Modi he should first look the internal problem and try to solve it.. the incident that&#39;s going in Manipur
https://www.youtube.com/watch?v=U931HfSFAqA,Agaye churiyapa karne
https://www.youtube.com/watch?v=U931HfSFAqA,Such a biased report.
https://www.youtube.com/watch?v=U931HfSFAqA,Ye sab behenchood ne .. West Bengal se hai....kaun dharm aur jaat ki baat kara raha hai...jiski state main ye jyada ho raha hai....gdp thick karo bihar ka gdp groth rate tum se jyad hai🤣🤣🤣.
https://www.youtube.com/watch?v=U931HfSFAqA,what can you expect from Bangladesh cross breeds
https://www.youtube.com/watch?v=U931HfSFAqA,Leftist
https://www.youtube.com/watch?v=U931HfSFAqA,What an excellent diversity of thoughts I get in this video.
https://www.youtube.com/watch?v=U931HfSFAqA,I never thought one can look educated and be so dumb.😂😂
https://www.youtube.com/watch?v=U931HfSFAqA,This is like they have by hearted some things and now they are vomitting on camera😂😂
https://www.youtube.com/watch?v=U931HfSFAqA,Wah didi wah 😂😅😂
https://www.youtube.com/watch?v=U931HfSFAqA,Ab chapri log ko desh sunega 😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅ek be  8 ve pass nahi hai😅😅😅😅😅😅😅
https://www.youtube.com/watch?v=U931HfSFAqA,Lol😂
https://www.youtube.com/watch?v=U931HfSFAqA,In gadho ko itna bhi pata ki inn 9 saal me kya hua q ki more than half of center schemes were stopped by their state govt. Debt to GDP ratio is growing exponentially in their state because there&#39;s no significant economic progress thus development of only an individual level because the country itself is growing but it&#39;s stagnant at societal level because the state isn&#39;t lol
https://www.youtube.com/watch?v=U931HfSFAqA,Bro said biden gov ke pressure 😂 These delusional STUDENT VISA wannabe kids think they know shit 😂
https://www.youtube.com/watch?v=U931HfSFAqA,Sad that there is no diverse opinion. No wonder BJP is still in power
https://www.youtube.com/watch?v=U931HfSFAqA,Remove Modi and  Save India🇮🇳.
https://www.youtube.com/watch?v=U931HfSFAqA,"After watching this video it feels like everybody in India hates modi gov, Aliens might be voting for him in India."
https://www.youtube.com/watch?v=U931HfSFAqA,All three shut up. You have no idea what Modi has done for the country. He’s done more for India then all idiots that ran the country for the last 75 years. Prove me wrong
https://www.youtube.com/watch?v=U931HfSFAqA,I am from waste bengal but i can surely tell you that this student who are giving this interview are from JU which is famous for its communist propaganda ... Majority of the people here  don&#39;t think like that.. And moreover the reporter is only showing students who are talking against BJP government...
https://www.youtube.com/watch?v=U931HfSFAqA,Bengali babu 😂😂😂😂
https://www.youtube.com/watch?v=U931HfSFAqA,😂😂😂 yaar kuchh bhi
https://www.youtube.com/watch?v=6f4PlcQv78s,Modi is a waste jaby  forcefully watched this video bcz liklcers are everyday lickers
https://www.youtube.com/watch?v=6f4PlcQv78s,Modi❤
https://www.youtube.com/watch?v=6f4PlcQv78s,Modi is ♥
https://www.youtube.com/watch?v=6f4PlcQv78s,"America commenting on Human rights violations is like a shitty standup comedy show and why did the United States become a stand-up comedian after invading Iraq?<br><br>Because they invaded looking for weapons of mass destruction but ended up mastering the art of weaponized punchlines! 😄"
https://www.youtube.com/watch?v=6f4PlcQv78s,Jai Hind🇮🇳🇮🇳 Jai Modi ji🙏🏻🙏🏻
https://www.youtube.com/watch?v=6f4PlcQv78s,"We want development in India which was lost for 60 Years without compromising the intgrity of the country and India will not bend to anyone be it USA,Russia,China or EU countries"
https://www.youtube.com/watch?v=6f4PlcQv78s,"India is/was/will be the most desired audience, but now we&#39;re not giving up and we will stand and fight against any invasions. Bharath is not the same as before."
https://www.youtube.com/watch?v=6f4PlcQv78s,Modi is a clown
https://www.youtube.com/watch?v=6f4PlcQv78s,The Justin Trudeau reference did not age well😂😂
https://www.youtube.com/watch?v=6f4PlcQv78s,We are PROUD Indian 🇮🇳
https://www.youtube.com/watch?v=6f4PlcQv78s,Russia is our true friend and big brother
https://www.youtube.com/watch?v=6f4PlcQv78s,You also want piece of India....hamari janta jheen le...
https://www.youtube.com/watch?v=6f4PlcQv78s,"USA must check its institutional racism by police against people of colour and blacks before they to any other country , in fact they be last one ever to comment on any other country internal affairs, uncalled opinion are not welcome BTW <a href=""https://www.youtube.com/watch?v=6f4PlcQv78s&amp;t=4m24s"">4:24</a> THAT IS HAKENKREUZ OR HOOKED CROSS NOT A SWASTIKA (MEANS SYMBOL OF PEACE GOODWILL &amp; PROSPERITY )"
https://www.youtube.com/watch?v=6f4PlcQv78s,Ukraine buying Russian oil 😂😂😂
https://www.youtube.com/watch?v=6f4PlcQv78s,Modiji our yogiji Bharat ki shan our Jaan h. Jai shree ram
https://www.youtube.com/watch?v=6f4PlcQv78s,Bhenklada aisa lag riya ki hamare bare me galt bol Reya hai makada.
https://www.youtube.com/watch?v=6f4PlcQv78s,"Modi supports putin by buying cheap oil from him - Putin is an imperialist and a lover of Stalin who is committing genocide ffs! the UK is not buying oil from Putin, India is, how does it feel knowing that your telling the UK they committed genocide in the past, the past - then support a genocidal fascist right NOW knowing that you know genocide is wrong in his goal to eradicate all Ukrainians and conquer most of Europe!<br><br>He is a fascist, how did the poor in India do under Modi during covid, spent all that money on lunar rovers rather than saving lives, great leader!"
https://www.youtube.com/watch?v=6f4PlcQv78s,Modi is a gangsta like Putin and Xi
